cluster,log_GDP_std,Social_Support_std,Life_expectancy_std,Freedom_std,Generosity_std,Corruption_std
0,0.3430363531733749,0.4666104497844919,0.39890257053480943,0.21825321649139648,-0.23714086001230575,-0.34107191479902943
1,-1.1181226665606097,-1.1372182680026295,-1.1438559824052794,-0.7167926117561428,0.06253743141555675,-0.35577629497117647
2,1.256761375244365,0.8690227378025274,1.1189279781715122,0.8114273969957453,0.6873600445610807,1.964950445190633
